country,iso3,year,under_sanctions,scope,stated_justification,legal_authority,layer1_ofac_events,layer2_multilateral,layer3_agency_actions,layer4_kinetic,eiii_score,polity,friction,degradation,resource_density,fiscal_pressure,gdp_pc_log,trend,vdem_electoral,vdem_elections,eiii_equal,eiii_rawcount,eiii_financial,friction_z,resource_density_z,fiscal_pressure_z,gdp_pc_log_z,trend_z,regime_z,fric_x_fiscal
DRC,COD,2019,1,targeted,human_rights,IEEPA,0,1,0,0,1,-3.0,2.9377,1,12.75,1.742,6.223,74,0.344,0.196,1,1,1,-0.7524946723175822,0.06868586710388774,-0.1396069722112125,-0.8418134738818833,1.1627167333078277,0.7120013372385813,0.10505350280732614
DRC,COD,2020,1,targeted,human_rights,IEEPA,0,1,0,0,1,-3.0,3.1006,1,15.93,1.616,6.187,75,0.347,0.199,1,1,1,-0.5192336277725219,0.2965583066113936,-0.3355205786055378,-0.8717065694721552,1.244094735966081,0.731681737925178,0.174213567221689
DRC,COD,2021,1,targeted,human_rights,IEEPA,0,0,0,0,0,-3.0,2.6653,1,38.83,1.485,6.39,76,0.342,0.199,0,0,0,-1.142551814945418,1.9375265030648166,-0.5392085344599556,-0.7031427248936762,1.3254727386243341,0.6988810701141839,0.6160736896812813
Eritrea,ERI,2010,1,targeted,national_security,IEEPA,0,0,0,0,0,-7.0,2.9885,0,2.52,1.304,6.291,65,0.068,0.0,0,0,0,-0.6797527382298651,-0.664375471311768,-0.8206399849152963,-0.7853487377669243,0.43031470938354865,-1.0985955259283136,0.5578322768470879
Eritrea,ERI,2011,1,targeted,national_security,IEEPA,0,0,0,0,0,-7.0,3.0356,0,26.96,1.474,6.535,66,0.068,0.0,0,0,0,-0.6123089371367264,1.0869460449031516,-0.5563121032721589,-0.5827399787661905,0.5116927120418019,-1.0985955259283136,0.3406348726708724
Ethiopia,ETH,2021,1,targeted,human_rights,IEEPA,0,0,0,0,0,1.0,3.0671,1,5.87,1.485,6.795,76,0.29,0.297,0,0,0,-0.5672032102909967,-0.42432117183059037,-0.5392085344599556,-0.3668453995031136,1.3254727386243341,0.357754124879841,0.3058408117619904
Haiti,HTI,1991,1,comprehensive,democracy,IEEPA,4,0,0,0,4,-7.0,3.1667,0,0.75,3.158,6.208,46,0.327,0.264,1,4,4,-0.4245831977883078,-0.7912101310376439,2.0620887948869218,-0.8542689303778298,-1.115867341123263,0.6004790666812003,-0.8755282546565272
Haiti,HTI,1992,1,comprehensive,democracy,IEEPA,0,0,0,0,0,-7.0,3.3825,0,1.17,3.057,5.757,47,0.18,0.0,0,0,0,-0.11557317069914921,-0.7611137711026903,1.9050469357930575,-1.2287629890226295,-1.0344893384650096,-0.36386056696203734,-0.22017231470030219
Haiti,HTI,1993,1,comprehensive,democracy,IEEPA,0,0,0,0,0,-7.0,3.2931,0,1.25,2.897,5.553,48,0.207,0.0,0,0,0,-0.24358751927083958,-0.7553811311150801,1.6562677530701044,-1.398157197367505,-0.9531113358067564,-0.18673696078266722,-0.40344615321863425
Haiti,HTI,1994,1,comprehensive,democracy,IEEPA,0,0,0,1,1,6.0,3.1712,0,1.19,2.785,5.677,49,0.232,0.0,1,1,0,-0.4181395225246325,-0.7596806111057878,1.4821223251640379,-1.2951920903343455,-0.8717333331485031,-0.022733621727694706,-0.6197339213671889
Iran,IRN,1979,1,comprehensive,terrorism,IEEPA,4,0,0,0,4,-6.0,1.985,1,36.96,1.623,7.763,34,0.159,0.189,1,4,4,-2.1166923220295453,1.803526043354428,-0.32463648936140876,0.43694672636865045,-2.0924033730223015,-0.5016233717682141,0.6871555644819201
Iran,IRN,1980,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-6.0,2.6421,1,34.49,1.839,7.77,35,0.167,0.312,0,0,0,-1.1757725407492565,1.626530783736963,0.011215407314577753,0.44275927273342536,-2.0110253703640484,-0.4491423032706229,-0.01318676795379888
Iran,IRN,1981,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-6.0,2.6837,1,27.27,2.144,7.78,36,0.121,0.289,0,0,0,-1.1162043427561659,1.109160024855141,0.4854507243802072,0.4510629103973904,-1.9296473677057953,-0.7509084471317722,-0.5418622067473138
Iran,IRN,1982,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-6.0,3.0529,1,20.0,2.543,7.953,37,0.106,0.218,0,0,0,-0.5875365855674841,0.5882063659810631,1.1058438112955713,0.5947158419839764,-1.848269365047542,-0.8493104505647556,-0.6497236970595331
Iran,IRN,1983,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-6.0,3.0099,1,16.24,2.471,8.131,38,0.104,0.218,0,0,0,-0.6491094825314965,0.3187722865633831,0.9938931790702423,0.7425205924025445,-1.7668913623892888,-0.8624307176891535,-0.645145487157869
Iran,IRN,1984,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-6.0,2.9744,1,15.17,2.752,8.13,39,0.108,0.227,0,0,0,-0.6999429207227157,0.24209822672909662,1.4308116187274282,0.7416902286361485,-1.6855133597310354,-0.8361901834403579,-1.0014864634160727
Iran,IRN,1985,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-6.0,3.0851,1,13.36,2.984,8.198,40,0.109,0.24,0,0,0,-0.5414285092362936,0.11239724700941556,1.7915414336757103,0.7981549647511068,-1.6041353570727823,-0.8296300498781589,-0.969991607670092
Iran,IRN,1986,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-6.0,3.1897,1,5.62,2.97,8.31,41,0.109,0.251,0,0,0,-0.39164885755174295,-0.4422356717918723,1.7697732551874523,0.8911557065875094,-1.522757354414529,-0.8296300498781589,-0.6931296735197949
Iran,IRN,1987,1,comprehensive,terrorism,IEEPA,3,0,0,0,3,-6.0,3.4664,1,12.16,2.855,7.829,42,0.171,0.251,1,3,3,0.004565574772493629,0.026407647195262444,1.5909632176053294,0.49175073495081606,-1.4413793517562759,-0.4229017690218273,0.007263661530264184
Iran,IRN,1988,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-6.0,4.094,1,11.69,2.899,7.712,43,0.177,0.269,0,0,0,0.9032434848797974,-0.0072716127319475896,1.6593774928541416,0.3945981742824314,-1.3600013490980225,-0.38354096764863405,1.4988219093766761
Iran,IRN,1989,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-6.0,3.9634,0,18.4,2.995,7.662,44,0.168,0.295,0,0,0,0.7162337094495647,0.4735535662288588,1.8086450024879135,0.353079985962609,-1.2786233464397694,-0.442582169708424,1.2954125192093353
Iran,IRN,1990,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-6.0,3.9673,1,23.99,3.091,7.668,45,0.16,0.276,0,0,0,0.7218182280114167,0.8741217853631222,1.9579125121216856,0.3580621685609879,-1.197245343781516,-0.49506323820601517,1.4132569401010566
Iran,IRN,1993,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-6.0,3.924,1,30.84,2.897,6.945,48,0.162,0.289,0,0,0,0.659815752696493,1.3649790843022465,1.6562677530701044,-0.24229083454364572,-0.9531113358067564,-0.4819429710816174,1.09283155415888
