country,iso3,year,under_sanctions,scope,stated_justification,legal_authority,layer1_ofac_events,layer2_multilateral,layer3_agency_actions,layer4_kinetic,eiii_score,polity,friction,degradation,resource_density,fiscal_pressure,gdp_pc_log,trend,vdem_electoral,vdem_elections,eiii_equal,eiii_rawcount,eiii_financial
Afghanistan,AFG,1999,1,targeted,terrorism,IEEPA,4,0,0,0,4,-7.0,3.587,0,,2.386,,54,0.073,0.0,1,4,4
Afghanistan,AFG,2000,1,targeted,terrorism,IEEPA,0,1,0,0,1,-7.0,3.4909,0,,2.175,5.164,55,0.073,0.0,1,1,1
Afghanistan,AFG,2001,1,targeted,terrorism,IEEPA,0,113,0,154,267,-7.0,3.1296,0,,1.948,4.932,56,0.083,0.0,2,70,113
Afghanistan,AFG,2002,1,targeted,terrorism,IEEPA,0,3,0,69,72,-7.0,3.4355,0,1.28,1.564,5.187,57,0.218,0.0,2,23,3
Afghanistan,AFG,2003,1,targeted,terrorism,IEEPA,0,0,0,11,11,-7.0,3.2829,0,0.73,1.336,5.293,58,0.224,0.0,1,11,0
Afghanistan,AFG,2004,1,targeted,terrorism,IEEPA,0,3,0,10,13,-7.0,3.5228,0,0.46,1.312,5.402,59,0.235,0.051,2,13,3
Afghanistan,AFG,2005,1,targeted,terrorism,IEEPA,0,0,0,9,9,-7.0,3.3673,0,0.39,1.411,5.538,60,0.311,0.209,1,9,0
Afghanistan,AFG,2006,1,targeted,terrorism,IEEPA,0,1027,0,11,1038,-7.0,3.4996,0,0.5,1.64,5.614,61,0.364,0.211,2,61,1027
Afghanistan,AFG,2007,1,targeted,terrorism,IEEPA,0,51,0,21,72,-7.0,3.1352,0,0.45,1.638,5.93,62,0.364,0.211,2,70,51
Afghanistan,AFG,2008,1,targeted,terrorism,IEEPA,0,52,0,22,74,-7.0,3.1301,0,0.6,1.711,5.945,63,0.368,0.211,2,70,52
Afghanistan,AFG,2009,1,targeted,terrorism,IEEPA,0,54,0,8,62,-7.0,3.1223,0,0.42,1.291,6.114,64,0.361,0.189,2,58,54
Afghanistan,AFG,2010,1,targeted,terrorism,IEEPA,0,19,0,7,26,-7.0,3.0221,0,0.63,1.304,6.329,65,0.347,0.152,2,26,19
Afghanistan,AFG,2011,1,targeted,terrorism,IEEPA,0,194,0,13,207,-7.0,3.0122,0,0.84,1.474,6.408,66,0.346,0.155,2,63,194
Afghanistan,AFG,2012,1,targeted,terrorism,IEEPA,0,80,0,13,93,-7.0,3.0095,0,0.68,1.356,6.479,67,0.35,0.153,2,63,80
Afghanistan,AFG,2013,1,targeted,terrorism,IEEPA,0,28,0,12,40,-7.0,3.0611,0,0.6,1.309,6.457,68,0.345,0.16,2,40,28
Afghanistan,AFG,2014,1,targeted,terrorism,IEEPA,0,5,0,10,15,-1.0,3.2212,0,0.54,1.3,6.438,69,0.35,0.181,2,15,5
Afghanistan,AFG,2015,1,targeted,terrorism,IEEPA,0,4,0,14,18,-1.0,3.2561,0,0.47,1.22,6.338,70,0.348,0.188,2,18,4
Afghanistan,AFG,2016,1,targeted,terrorism,IEEPA,0,1209,0,23,1232,-1.0,3.1878,0,0.62,1.276,6.258,71,0.34,0.172,2,70,1209
Afghanistan,AFG,2017,1,targeted,terrorism,IEEPA,0,64,0,24,88,-1.0,3.2404,0,0.7,1.339,6.264,72,0.334,0.155,2,70,64
Afghanistan,AFG,2018,1,targeted,terrorism,IEEPA,0,64,0,17,81,-1.0,3.3177,0,0.86,1.573,6.197,73,0.33,0.151,2,67,64
Afghanistan,AFG,2019,1,targeted,terrorism,IEEPA,0,48,0,18,66,-1.0,3.4628,0,0.68,1.742,6.208,74,0.329,0.134,2,66,48
Afghanistan,AFG,2020,1,targeted,terrorism,IEEPA,0,349,0,11,360,-1.0,3.0695,0,0.31,1.616,6.236,75,0.336,0.174,2,61,349
Afghanistan,AFG,2021,1,targeted,terrorism,IEEPA,0,1,0,8,9,-1.0,3.0779,0,0.43,1.485,5.876,76,0.144,0.067,2,9,1
Afghanistan,AFG,2022,1,targeted,terrorism,IEEPA,2,0,0,1,3,-1.0,3.1215,0,,1.827,5.878,77,0.076,0.0,2,3,2
Afghanistan,AFG,2023,1,targeted,terrorism,IEEPA,0,2,0,0,2,-1.0,2.4152,0,,2.367,6.025,78,0.073,0.0,1,2,2
Afghanistan,AFG,2024,1,targeted,terrorism,IEEPA,0,0,0,0,0,-1.0,2.7469,0,,3.003,,79,0.08,0.0,0,0,0
Afghanistan,AFG,2025,1,targeted,terrorism,IEEPA,0,0,0,0,0,-1.0,,0,,3.153,,80,0.069,0.0,0,0,0
Angola,AGO,1993,1,targeted,democracy,IEEPA,4,0,0,0,4,-1.0,3.7239,1,36.66,2.897,6.109,48,0.155,0.0,1,4,4
Angola,AGO,1994,1,targeted,democracy,IEEPA,0,0,0,0,0,-2.0,3.5667,1,43.64,2.785,5.814,49,0.155,0.0,0,0,0
Angola,AGO,1995,1,targeted,democracy,IEEPA,0,0,0,0,0,-3.0,3.5654,1,44.21,3.039,6.002,50,0.155,0.0,0,0,0
Angola,AGO,1996,1,targeted,democracy,IEEPA,0,0,0,0,0,-4.0,3.7511,1,41.36,2.986,6.275,51,0.155,0.0,0,0,0
Angola,AGO,1997,1,targeted,democracy,IEEPA,0,0,0,0,0,-6.0,3.6722,1,39.45,2.844,6.257,52,0.155,0.0,0,0,0
Angola,AGO,1998,1,targeted,democracy,IEEPA,0,0,0,0,0,-6.0,3.6032,1,24.27,2.661,6.062,53,0.155,0.0,0,0,0
Angola,AGO,1999,1,targeted,democracy,IEEPA,0,0,0,0,0,-6.0,3.4879,1,40.8,2.386,5.973,54,0.155,0.0,0,0,0
Angola,AGO,2000,1,targeted,democracy,IEEPA,0,0,0,0,0,-6.0,3.3234,1,59.14,2.175,6.335,55,0.155,0.0,0,0,0
Angola,AGO,2001,1,targeted,democracy,IEEPA,0,0,0,0,0,-6.0,2.8758,1,44.22,1.948,6.28,56,0.155,0.0,0,0,0
Angola,AGO,2002,1,targeted,democracy,IEEPA,0,0,0,0,0,-2.0,2.8231,1,32.88,1.564,6.907,57,0.159,0.0,0,0,0
Angola,AGO,2003,1,targeted,democracy,IEEPA,0,0,0,0,0,-2.0,3.3733,1,28.41,1.336,7.033,58,0.166,0.0,0,0,0
Belarus,BLR,2006,1,targeted,democracy,IEEPA,4,0,0,0,4,-7.0,2.9501,0,1.68,1.64,8.255,61,0.225,0.172,1,4,4
Belarus,BLR,2007,1,targeted,democracy,IEEPA,0,0,0,0,0,-7.0,2.9436,0,1.56,1.638,8.463,62,0.222,0.167,0,0,0
Belarus,BLR,2008,1,targeted,democracy,IEEPA,0,2,0,0,2,-7.0,3.0619,0,1.6,1.711,8.76,63,0.224,0.174,1,2,2
Belarus,BLR,2009,1,targeted,democracy,IEEPA,0,376,0,0,376,-7.0,3.0511,0,1.14,1.291,8.585,64,0.227,0.193,1,50,376
Belarus,BLR,2010,1,targeted,democracy,IEEPA,0,8,0,0,8,-7.0,2.8275,0,1.21,1.304,8.705,65,0.226,0.191,1,8,8
Belarus,BLR,2011,1,targeted,democracy,IEEPA,0,0,0,0,0,-7.0,2.7591,0,1.65,1.474,8.784,66,0.216,0.148,0,0,0
Belarus,BLR,2012,1,targeted,democracy,IEEPA,0,0,0,0,0,-7.0,2.8012,0,1.73,1.356,8.847,67,0.221,0.169,0,0,0
Belarus,BLR,2013,1,targeted,democracy,IEEPA,0,0,0,0,0,-7.0,2.7922,0,1.44,1.309,8.987,68,0.242,0.224,0,0,0
Belarus,BLR,2014,1,targeted,democracy,IEEPA,0,0,0,0,0,-7.0,2.88,0,1.32,1.3,9.029,69,0.243,0.224,0,0,0
Belarus,BLR,2015,1,targeted,democracy,IEEPA,0,0,0,0,0,-7.0,2.8247,0,1.17,1.22,8.694,70,0.247,0.226,0,0,0
Belarus,BLR,2016,1,targeted,democracy,IEEPA,0,0,0,0,0,-7.0,2.6805,0,1.24,1.276,8.525,71,0.256,0.23,0,0,0
Belarus,BLR,2017,1,targeted,democracy,IEEPA,0,0,0,0,0,-7.0,2.7619,0,1.56,1.339,8.663,72,0.254,0.228,0,0,0
Belarus,BLR,2018,1,targeted,democracy,IEEPA,0,0,0,0,0,-7.0,2.8727,0,1.98,1.573,8.758,73,0.252,0.228,0,0,0
Belarus,BLR,2019,1,targeted,democracy,IEEPA,0,0,0,0,0,-7.0,3.1377,0,1.67,1.742,8.83,74,0.259,0.228,0,0,0
Belarus,BLR,2020,1,targeted,democracy,IEEPA,0,0,0,0,0,-7.0,2.8696,0,1.52,1.616,8.786,75,0.208,0.174,0,0,0
Belarus,BLR,2021,1,targeted,democracy,IEEPA,0,0,0,0,0,-7.0,2.8922,0,1.86,1.485,8.921,76,0.172,0.131,0,0,0
Belarus,BLR,2022,1,targeted,democracy,IEEPA,3,0,0,0,3,-7.0,3.0274,0,,1.827,8.987,77,0.171,0.131,1,3,3
Belarus,BLR,2023,1,targeted,democracy,IEEPA,0,0,0,0,0,-7.0,3.2398,0,,2.367,8.974,78,0.157,0.131,0,0,0
Belarus,BLR,2024,1,targeted,democracy,IEEPA,0,0,0,0,0,-7.0,2.8908,0,,3.003,9.026,79,0.16,0.172,0,0,0
Belarus,BLR,2025,1,targeted,democracy,IEEPA,0,0,0,0,0,-7.0,3.0113,0,,3.153,,80,0.163,0.194,0,0,0
Bosnia,BIH,1992,1,targeted,human_rights,IEEPA,0,0,0,0,0,0.0,,1,,3.057,7.019,47,0.249,0.0,0,0,0
Bosnia,BIH,1993,1,targeted,human_rights,IEEPA,0,0,0,0,0,0.0,2.96,1,,2.897,6.835,48,0.249,0.0,0,0,0
Bosnia,BIH,1994,1,targeted,human_rights,IEEPA,0,0,0,0,0,0.0,2.9143,1,0.25,2.785,5.82,49,0.187,0.0,0,0,0
Bosnia,BIH,1995,1,targeted,human_rights,IEEPA,0,0,0,0,0,0.0,2.9496,1,1.37,3.039,6.219,50,0.187,0.0,0,0,0
Bosnia,BIH,1996,1,targeted,human_rights,IEEPA,0,3,0,0,3,0.0,2.4033,0,0.09,2.986,6.578,51,0.268,0.19,1,3,3
Bosnia,BIH,1997,1,targeted,human_rights,IEEPA,0,6,0,0,6,0.0,2.4669,0,1.91,2.844,6.818,52,0.584,0.637,1,6,6
Bosnia,BIH,1998,1,targeted,human_rights,IEEPA,0,51,0,0,51,0.0,,0,1.55,2.661,6.914,53,0.6,0.662,1,50,51
Bosnia,BIH,1999,1,targeted,human_rights,IEEPA,0,50,0,0,50,0.0,,0,1.36,2.386,7.034,54,0.621,0.719,1,50,50
Bosnia,BIH,2000,1,targeted,human_rights,IEEPA,0,65,0,0,65,0.0,1.8696,0,1.26,2.175,7.199,55,0.635,0.725,1,50,65
Bosnia,BIH,2001,1,targeted,human_rights,IEEPA,0,20,0,0,20,0.0,1.9467,0,1.32,1.948,7.236,56,0.654,0.762,1,20,20
Bosnia,BIH,2002,1,targeted,human_rights,IEEPA,0,382,0,0,382,0.0,1.4656,0,0.88,1.564,7.382,57,0.654,0.767,1,50,382
Bosnia,BIH,2003,1,targeted,human_rights,IEEPA,0,68,0,0,68,0.0,1.6624,0,0.82,1.336,7.618,58,0.661,0.782,1,50,68
Bosnia,BIH,2004,1,targeted,human_rights,IEEPA,0,18,0,0,18,0.0,1.9367,0,1.71,1.312,7.805,59,0.647,0.75,1,18,18
Bosnia,BIH,2005,1,targeted,human_rights,IEEPA,0,0,0,0,0,0.0,1.8054,0,1.83,1.411,7.916,60,0.647,0.75,0,0,0
Bosnia,BIH,2006,1,targeted,human_rights,IEEPA,0,0,0,0,0,0.0,1.8097,0,1.64,1.64,8.06,61,0.626,0.702,0,0,0
Bosnia,BIH,2007,1,targeted,human_rights,IEEPA,0,0,0,0,0,0.0,1.7842,0,2.12,1.638,8.277,62,0.566,0.56,0,0,0
Bosnia,BIH,2008,1,targeted,human_rights,IEEPA,0,0,0,0,0,0.0,1.9483,0,3.64,1.711,8.485,63,0.562,0.557,0,0,0
Bosnia,BIH,2009,1,targeted,human_rights,IEEPA,0,433,0,0,433,0.0,1.7564,0,1.46,1.291,8.421,64,0.56,0.557,1,50,433
Bosnia,BIH,2010,1,targeted,human_rights,IEEPA,0,56,0,0,56,0.0,1.7212,0,2.72,1.304,8.413,65,0.566,0.554,1,50,56
Bosnia,BIH,2011,1,targeted,human_rights,IEEPA,0,0,0,0,0,0.0,1.7586,0,3.53,1.474,8.514,66,0.564,0.545,0,0,0
Bosnia,BIH,2012,1,targeted,human_rights,IEEPA,0,3281,0,0,3281,0.0,1.6221,0,2.22,1.356,8.454,67,0.566,0.542,1,50,3281
Bosnia,BIH,2013,1,targeted,human_rights,IEEPA,0,89,0,0,89,0.0,1.6153,0,1.76,1.309,8.524,68,0.56,0.546,1,50,89
Bosnia,BIH,2014,1,targeted,human_rights,IEEPA,0,93,0,0,93,0.0,1.7134,0,1.24,1.3,8.558,69,0.557,0.543,1,50,93
Bosnia,BIH,2015,1,targeted,human_rights,IEEPA,0,0,0,0,0,0.0,1.6792,0,1.02,1.22,8.447,70,0.547,0.531,0,0,0
Bosnia,BIH,2016,1,targeted,human_rights,IEEPA,0,326,0,0,326,0.0,1.6898,0,1.05,1.276,8.503,71,0.547,0.537,1,50,326
Bosnia,BIH,2017,1,targeted,human_rights,IEEPA,0,98,0,0,98,0.0,1.6858,0,1.28,1.339,8.584,72,0.541,0.537,1,50,98
Bosnia,BIH,2018,1,targeted,human_rights,IEEPA,0,97,0,0,97,0.0,1.7913,0,1.05,1.573,8.707,73,0.513,0.523,1,50,97
Bosnia,BIH,2019,1,targeted,human_rights,IEEPA,0,2,0,0,2,0.0,2.051,0,0.8,1.742,8.72,74,0.515,0.521,1,2,2
Bosnia,BIH,2020,1,targeted,human_rights,IEEPA,0,0,0,0,0,0.0,1.8608,0,0.78,1.616,8.721,75,0.517,0.526,0,0,0
Bosnia,BIH,2021,1,targeted,human_rights,IEEPA,0,0,0,0,0,0.0,1.9754,0,0.81,1.485,8.895,76,0.508,0.519,0,0,0
Bosnia,BIH,2022,1,targeted,human_rights,IEEPA,0,0,0,0,0,0.0,1.9208,0,,1.827,8.943,77,0.521,0.525,0,0,0
Bosnia,BIH,2023,1,targeted,human_rights,IEEPA,0,0,0,0,0,0.0,1.4879,0,,2.367,9.067,78,0.502,0.52,0,0,0
Bosnia,BIH,2024,1,targeted,human_rights,IEEPA,0,0,0,0,0,0.0,1.4956,0,,3.003,9.144,79,0.507,0.518,0,0,0
Bosnia,BIH,2025,1,targeted,human_rights,IEEPA,0,0,0,0,0,0.0,1.4428,0,,3.153,,80,0.498,0.511,0,0,0
Burundi,BDI,2015,1,targeted,human_rights,IEEPA,4,49,0,0,53,-1.0,2.9389,1,15.53,1.22,5.539,70,0.196,0.08,2,53,53
Burundi,BDI,2016,1,targeted,human_rights,IEEPA,0,0,0,0,0,-1.0,3.6813,0,19.1,1.276,5.451,71,0.166,0.028,0,0,0
Burundi,BDI,2017,1,targeted,human_rights,IEEPA,0,0,0,0,0,-1.0,3.7912,0,18.51,1.339,5.506,72,0.157,0.028,0,0,0
Burundi,BDI,2018,1,targeted,human_rights,IEEPA,0,0,0,0,0,-1.0,3.9979,0,13.43,1.573,5.504,73,0.157,0.028,0,0,0
Burundi,BDI,2019,1,targeted,human_rights,IEEPA,0,0,0,0,0,-1.0,3.8952,1,13.13,1.742,5.457,74,0.159,0.028,0,0,0
Burundi,BDI,2020,1,targeted,human_rights,IEEPA,0,0,0,0,0,-1.0,3.7003,1,13.85,1.616,5.545,75,0.168,0.055,0,0,0
Burundi,BDI,2021,1,targeted,human_rights,IEEPA,0,0,0,0,0,-1.0,3.8774,1,13.96,1.485,5.58,76,0.181,0.073,0,0,0
Cambodia,KHM,1975,1,comprehensive,national_security,TWEA,0,0,0,0,0,0.0,2.0009,0,,1.38,4.735,30,0.067,0.0,0,0,0
Cambodia,KHM,1976,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.0064,0,,1.427,4.858,31,0.103,0.007,0,0,0
Cambodia,KHM,1977,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.5832,0,,1.436,4.839,32,0.13,0.009,0,0,0
Cambodia,KHM,1978,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,,0,,1.508,4.991,33,0.13,0.009,0,0,0
Cambodia,KHM,1979,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,3.0197,0,,1.623,4.957,34,0.069,0.009,0,0,0
Cambodia,KHM,1980,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,2.5467,0,,1.839,4.964,35,0.07,0.009,0,0,0
Cambodia,KHM,1981,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,2.3347,0,,2.144,5.039,36,0.089,0.024,0,0,0
Cambodia,KHM,1982,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,2.6757,0,,2.543,5.07,37,0.105,0.031,0,0,0
Cambodia,KHM,1983,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,2.5039,0,,2.471,5.116,38,0.105,0.031,0,0,0
Cambodia,KHM,1984,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,2.5123,0,,2.752,5.163,39,0.105,0.031,0,0,0
Cambodia,KHM,1985,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,2.7451,0,,2.984,5.206,40,0.105,0.031,0,0,0
Cambodia,KHM,1986,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,2.7081,0,,2.97,5.224,41,0.105,0.031,0,0,0
Cambodia,KHM,1987,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,2.9339,0,,2.855,5.063,42,0.105,0.031,0,0,0
Cambodia,KHM,1988,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,3.2059,0,,2.899,5.498,43,0.105,0.031,0,0,0
Cambodia,KHM,1989,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.3793,0,,2.995,5.254,44,0.105,0.031,0,0,0
Cambodia,KHM,1990,1,comprehensive,national_security,TWEA,0,0,0,0,0,-5.0,3.4864,0,,3.091,5.248,45,0.138,0.031,0,0,0
Cambodia,KHM,1991,1,comprehensive,national_security,TWEA,0,0,0,0,0,-3.0,,1,,3.158,5.589,46,0.139,0.031,0,0,0
Cambodia,KHM,1992,1,comprehensive,national_security,TWEA,0,0,0,0,0,-1.0,3.3512,1,,3.057,5.727,47,0.164,0.082,0,0,0
Central African Republic,CAF,2014,1,targeted,human_rights,IEEPA,4,5,0,3,12,0.0,2.7736,1,11.27,1.3,6.016,69,0.282,0.0,3,12,9
Central African Republic,CAF,2015,1,targeted,human_rights,IEEPA,0,8,0,3,11,0.0,2.4546,1,12.69,1.22,5.904,70,0.284,0.002,2,11,8
Central African Republic,CAF,2016,1,targeted,human_rights,IEEPA,0,852,0,0,852,6.0,2.5846,0,13.06,1.276,5.959,71,0.4,0.289,1,50,852
Central African Republic,CAF,2017,1,targeted,human_rights,IEEPA,0,45,0,0,45,6.0,2.6712,1,13.42,1.339,6.069,72,0.396,0.289,1,45,45
Central African Republic,CAF,2018,1,targeted,human_rights,IEEPA,0,44,0,0,44,6.0,2.6165,1,11.18,1.573,6.121,73,0.406,0.289,1,44,44
Central African Republic,CAF,2019,1,targeted,human_rights,IEEPA,0,233,0,0,233,6.0,2.8572,1,9.81,1.742,6.108,74,0.379,0.289,1,50,233
Central African Republic,CAF,2020,1,targeted,human_rights,IEEPA,0,2,0,0,2,6.0,2.5979,1,9.89,1.616,6.137,75,0.374,0.283,1,2,2
Central African Republic,CAF,2021,1,targeted,human_rights,IEEPA,0,1,0,0,1,6.0,2.615,1,10.26,1.485,6.199,76,0.343,0.178,1,1,1
Central African Republic,CAF,2022,1,targeted,human_rights,IEEPA,0,0,0,3,3,6.0,3.1374,1,,1.827,6.147,77,0.326,0.157,1,3,0
Central African Republic,CAF,2023,1,targeted,human_rights,IEEPA,0,510,0,0,510,6.0,3.1484,1,,2.367,6.207,78,0.301,0.138,1,50,510
Central African Republic,CAF,2024,1,targeted,human_rights,IEEPA,0,0,0,0,0,6.0,2.6549,1,,3.003,6.246,79,0.299,0.163,0,0,0
Central African Republic,CAF,2025,1,targeted,human_rights,IEEPA,0,0,0,0,0,6.0,2.5065,0,,3.153,,80,0.293,0.123,0,0,0
China,CHN,1950,1,comprehensive,national_security,TWEA,0,0,0,0,0,-8.0,,1,,1.605,,5,0.075,0.0,0,0,0
China,CHN,1951,1,comprehensive,national_security,TWEA,0,0,0,0,0,-8.0,,0,,1.345,,6,0.075,0.0,0,0,0
China,CHN,1952,1,comprehensive,national_security,TWEA,0,0,0,0,0,-8.0,,0,,1.28,,7,0.075,0.0,0,0,0
China,CHN,1953,1,comprehensive,national_security,TWEA,0,0,0,0,0,-8.0,,0,,1.325,,8,0.075,0.0,0,0,0
China,CHN,1954,1,comprehensive,national_security,TWEA,0,0,0,5,5,-8.0,,1,,1.232,,9,0.074,0.0,1,5,0
China,CHN,1955,1,comprehensive,national_security,TWEA,0,0,0,0,0,-8.0,,0,,1.14,,10,0.074,0.0,0,0,0
China,CHN,1956,1,comprehensive,national_security,TWEA,0,0,0,0,0,-8.0,,1,,1.13,,11,0.074,0.0,0,0,0
China,CHN,1957,1,comprehensive,national_security,TWEA,0,0,0,0,0,-8.0,,0,,1.129,,12,0.069,0.0,0,0,0
China,CHN,1958,1,comprehensive,national_security,TWEA,0,0,0,5,5,-8.0,,1,,1.165,,13,0.069,0.0,1,5,0
China,CHN,1959,1,comprehensive,national_security,TWEA,0,0,0,0,0,-8.0,,1,,1.105,,14,0.069,0.0,0,0,0
China,CHN,1960,1,comprehensive,national_security,TWEA,0,0,0,0,0,-8.0,,0,,1.281,4.497,15,0.069,0.0,0,0,0
China,CHN,1961,1,comprehensive,national_security,TWEA,0,0,0,0,0,-8.0,,0,,1.195,4.33,16,0.07,0.0,0,0,0
China,CHN,1962,1,comprehensive,national_security,TWEA,0,0,0,0,0,-8.0,,1,,1.141,4.264,17,0.07,0.0,0,0,0
China,CHN,1963,1,comprehensive,national_security,TWEA,0,0,0,0,0,-8.0,,0,,1.214,4.31,18,0.07,0.0,0,0,0
China,CHN,1964,1,comprehensive,national_security,TWEA,0,0,0,0,0,-8.0,,0,,1.198,4.45,19,0.07,0.0,0,0,0
China,CHN,1965,1,comprehensive,national_security,TWEA,0,0,0,0,0,-8.0,,0,,1.157,4.592,20,0.07,0.0,0,0,0
China,CHN,1966,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.154,4.649,21,0.071,0.0,0,0,0
China,CHN,1967,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,1,,1.194,4.572,22,0.071,0.0,0,0,0
China,CHN,1968,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.179,4.518,23,0.071,0.0,0,0,0
China,CHN,1969,1,comprehensive,national_security,TWEA,0,0,0,0,0,-8.0,,1,,1.248,4.608,24,0.069,0.0,0,0,0
China,CHN,1970,1,comprehensive,national_security,TWEA,0,0,0,0,0,-8.0,,0,0.84,1.34,4.73,25,0.068,0.0,0,0,0
China,CHN,1971,1,comprehensive,national_security,TWEA,0,0,0,0,0,-8.0,,0,0.77,1.274,4.778,26,0.068,0.0,0,0,0
China,CHN,1972,1,comprehensive,national_security,TWEA,0,0,0,0,0,-8.0,2.7202,0,0.9,1.21,4.884,27,0.068,0.0,0,0,0
China,CHN,1973,1,comprehensive,national_security,TWEA,0,0,0,0,0,-8.0,2.752,0,1.8,1.217,5.058,28,0.07,0.0,0,0,0
China,CHN,1974,1,comprehensive,national_security,TWEA,0,0,0,0,0,-8.0,2.3295,1,5.0,1.388,5.078,29,0.07,0.0,0,0,0
China,CHN,1975,1,comprehensive,national_security,TWEA,0,0,0,0,0,-8.0,2.9432,0,7.33,1.38,5.185,30,0.07,0.0,0,0,0
China,CHN,1976,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,2.634,0,9.22,1.427,5.11,31,0.07,0.0,0,0,0
China,CHN,1977,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.7359,0,9.6,1.436,5.224,32,0.069,0.0,0,0,0
China,CHN,1978,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.0509,1,11.21,1.508,5.054,33,0.076,0.0,0,0,0
China,CHN,1979,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,2.3003,1,17.1,1.623,5.216,34,0.092,0.0,0,0,0
China,CHN,1980,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,2.4507,1,19.74,1.839,5.274,35,0.098,0.0,0,0,0
China,CHN,1981,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,2.3728,1,19.47,2.144,5.285,36,0.098,0.0,0,0,0
China,CHN,1982,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,2.6886,0,16.75,2.543,5.317,37,0.098,0.0,0,0,0
China,CHN,1983,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,2.3664,1,12.62,2.471,5.42,38,0.098,0.0,0,0,0
China,CHN,1984,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,2.3331,1,10.4,2.752,5.526,39,0.098,0.0,0,0,0
China,CHN,1985,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,2.4909,0,9.79,2.984,5.687,40,0.098,0.0,0,0,0
China,CHN,1986,1,comprehensive,national_security,TWEA,0,10,0,0,10,-7.0,2.5348,1,5.76,2.97,5.643,41,0.102,0.0,1,10,10
China,CHN,1987,1,comprehensive,national_security,TWEA,0,18,0,0,18,-7.0,2.6512,1,6.49,2.855,5.53,42,0.104,0.0,1,18,18
China,CHN,1988,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,2.7695,1,6.29,2.899,5.649,43,0.104,0.0,0,0,0
China,CHN,1989,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,2.9343,0,7.06,2.995,5.741,44,0.1,0.0,0,0,0
China,CHN,1990,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.0962,0,8.64,3.091,5.764,45,0.093,0.0,0,0,0
China,CHN,1991,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.1085,0,6.08,3.158,5.812,46,0.094,0.0,0,0,0
China,CHN,1992,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.2316,0,5.34,3.057,5.908,47,0.096,0.0,0,0,0
China,CHN,1993,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.5629,0,4.45,2.897,5.937,48,0.101,0.0,0,0,0
China,CHN,1994,1,comprehensive,national_security,TWEA,0,0,0,1,1,-7.0,4.3799,0,3.28,2.785,6.165,49,0.102,0.0,1,1,0
China,CHN,1995,1,comprehensive,national_security,TWEA,0,0,0,1,1,-7.0,4.6245,0,3.27,3.039,6.418,50,0.102,0.0,1,1,0
China,CHN,1996,1,comprehensive,national_security,TWEA,0,0,0,1,1,-7.0,4.7431,0,3.0,2.986,6.57,51,0.102,0.0,1,1,0
China,CHN,1997,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,4.2582,0,2.39,2.844,6.668,52,0.102,0.0,0,0,0
China,CHN,1998,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,4.2628,0,1.72,2.661,6.728,53,0.102,0.0,0,0,0
China,CHN,1999,1,comprehensive,national_security,TWEA,0,0,0,1,1,-7.0,3.1825,0,1.85,2.386,6.781,54,0.102,0.0,1,1,0
China,CHN,2000,1,comprehensive,national_security,TWEA,0,0,0,1,1,-7.0,3.2231,0,2.7,2.175,6.876,55,0.1,0.0,1,1,0
China,CHN,2001,1,comprehensive,national_security,TWEA,0,0,0,3,3,-7.0,3.2994,0,2.59,1.948,6.971,56,0.102,0.0,1,3,0
